,name,name_parent,depth
4807,1 Managed Cluster Unit,Managed Services,1.0
4808,Magento Start,Managed Services,1.0
4809,Magento Basic HCL,Managed Services,1.0
4810,Magento Professional Medium,Managed Services,1.0
4811,Magento Professional 2XL,Managed Services,1.0
4812,Professional Small Development,Managed Services,1.0
4813,Extra rackspace,Managed Services,1.0
4814,Fiber_DC,Managed Services,1.0
4815,Managed Switch 48 Port (per maand),Managed Services,1.0
4816,OVERIG,Managed Services,1.0
4817,"proCLOUD Server (1CPU, 4GB, 30GB, 500GB DV)",Managed Services,1.0
4818,Dedicated Magento Server SLA,Managed Services,1.0
4819,Magento Excellence Medium Development,Managed Services,1.0
4820,Magento Excellence 5XL,Managed Services,1.0
4821,Magento Professional Large Development,Managed Services,1.0
4822,Extra IP-adres,Managed Services,1.0
4823,Magento Excellence XL,Managed Services,1.0
4824,Magento Excellence 2XL,Managed Services,1.0
4825,Magento Professional 3XL,Managed Services,1.0
4826,Magento Professional XL Development,Managed Services,1.0
4827,Managed Magento shared golden Fox,Managed Services,1.0
4828,Magento Go Big Large,Managed Services,1.0
4829,Magento Excellence 3XL,Managed Services,1.0
4830,Magento Excellence Large Development,Managed Services,1.0
4831,Magento Professional XL,Managed Services,1.0
4832,Extra harddisks,Managed Services,1.0
4833,Managed Magento Dedicated Golden Jackal,Managed Services,1.0
4834,Managed Magento shared black Fox,Managed Services,1.0
4835,"Service Level Management & Beheer
Contractduur 3 jaar tot xx/xx/xxxx",Managed Services,1.0
4836,Online Backup applicatie en licentie,Managed Services,1.0
4837,Online Backup storage (GB),Managed Services,1.0
4838,"Managed Switch (Back to front cooling)
Contractduur x jaar tot xx/xx/xxxx
Hostname:",Managed Services,1.0
4839,Magento Go Big Medium,Managed Services,1.0
4840,High frequently backups - iedere uur,Managed Services,1.0
4841,Managed Magento Dedicated Black Jackal,Managed Services,1.0
4842,Managed Magento quarter jackal,Managed Services,1.0
4843,Managed shared Orange Fox,Managed Services,1.0
4844,SLA 24/7,Managed Services,1.0
4845,128 MB Redis Cache (gratis),Storage,3.0
4846,64 MB Redis Cache,Storage,3.0
4847,512 MB Redis Cache (gratis),Storage,3.0
4848,512 MB Redis Cache,Storage,3.0
4849,256 MB Redis Cache,Storage,3.0
4850,100 GB extra storage,Storage,3.0
4851,BB extra webruimte Ã  5 GB (cluster),Storage,3.0
4852,BB extra databaseruimte Ã  500 MB,Storage,3.0
4853,Magento Pro,Managed Hosting,2.0
4854,Optimize,Managed Hosting,2.0
4855,Managed Magento shared brown Fox,Managed Hosting,2.0
4856,5 Managed Cluster Units,Managed Hosting,2.0
4857,Magento Excellence Medium,Managed Hosting,2.0
4858,Magento Professional XL Development,Managed Hosting,2.0
4859,Magento Professional XL,Managed Hosting,2.0
4860,Magento Grow Development,Managed Hosting,2.0
4861,Magento Grow,Managed Hosting,2.0
4862,Magento Professional Large,Managed Hosting,2.0
4863,Managed Magento Dedicated Brown Jackal,Managed Hosting,2.0
4864,Magento Start (2015),Managed Hosting,2.0
4865,Managed dedicated Orange Jackal,Managed Hosting,2.0
4866,Magento Cluster Dual Node SLA,Managed Hosting,2.0
4867,Onderhoud contract SLA light,Managed Hosting,2.0
4868,Magento Go Big Large Development,Managed Hosting,2.0
4869,Magento Start Development,Managed Hosting,2.0
4870,Magento Professional Large,Managed Hosting,2.0
4871,Magento Grow Development,Managed Hosting,2.0
4872,SLA basis,Managed Hosting,2.0
4873,Managed discount,Managed Hosting,2.0
4874,2 Managed Cluster Units,Managed Hosting,2.0
4875,Secure,Managed Hosting,2.0
4876,Magento Excellence Large,Managed Hosting,2.0
4877,Professional Small,Managed Hosting,2.0
4878,SLA Standard,Managed Hosting,2.0
4879,Hybrid Cloud,Managed Hosting,2.0
4880,Managed Magento shared platinum Fox,Managed Hosting,2.0
4881,Managed Magento staging Jackal,Managed Hosting,2.0
4882,Performance,Managed Hosting,2.0
4883,Magento Professional 5XL,Managed Hosting,2.0
4884,Magento Professional Medium Development,Managed Hosting,2.0
4885,Magento Professional XL Development,Managed Hosting,2.0
4886,SLA Basic,Managed Hosting,2.0
4887,Managed Magento staging Fox,Managed Hosting,2.0
4888,Dedicated Magento Server,Managed Hosting,2.0
4889,Magento Grow,Managed Hosting,2.0
4890,Personal Hosting,Managed Hosting,2.0
4891,Magento Go Big 2XL,Managed Hosting,2.0
4892,Magento Go Big Medium Development,Managed Hosting,2.0
4893,Magento Professional Large Development,Managed Hosting,2.0
4894,Magento Grow,Managed Hosting,2.0
4895,Magento Grow,Managed Hosting,2.0
4896,Hosting algemeen,Managed Hosting,2.0
4897,Managed Magento Dedicated Grey Jackal,Managed Hosting,2.0
4898,Database Cluster SLA,Managed Hosting,2.0
4899,Magento Go Big XL,Managed Hosting,2.0
4900,Magento Start (2017) Development,Managed Hosting,2.0
4901,Magento Professional Medium Development,Managed Hosting,2.0
4902,Magento Professional 2XL Development,Managed Hosting,2.0
4903,Magento Grow Development,Managed Hosting,2.0
4904,Magento Professional XL,Managed Hosting,2.0
4905,Managed Magento Dedicated Yellow Jackal,Managed Hosting,2.0
4906,Managed shared Red Fox,Managed Hosting,2.0
4907,Magento Trial,Managed Hosting,2.0
4908,Magento Start (2017),Managed Hosting,2.0
4909,Magento Professional 4XL,Managed Hosting,2.0
4910,Magento Professional Medium,Managed Hosting,2.0
4911,3 Managed Cluster Units,Managed Hosting,2.0
4912,1 Managed Cluster Unit,Managed Hosting,2.0
4913,Magento Start,Managed Hosting,2.0
4914,Magento Basic HCL,Managed Hosting,2.0
4915,Magento Professional Medium,Managed Hosting,2.0
4916,Magento Professional 2XL,Managed Hosting,2.0
4917,Professional Small Development,Managed Hosting,2.0
4918,Extra rackspace,Managed Hosting,2.0
4919,Dedicated Magento Server SLA,Managed Hosting,2.0
4920,Magento Excellence Medium Development,Managed Hosting,2.0
4921,Magento Excellence 5XL,Managed Hosting,2.0
4922,Magento Professional Large Development,Managed Hosting,2.0
4923,Extra IP-adres,Managed Hosting,2.0
4924,Magento Excellence XL,Managed Hosting,2.0
4925,Magento Excellence 2XL,Managed Hosting,2.0
4926,Magento Professional 3XL,Managed Hosting,2.0
4927,Magento Professional XL Development,Managed Hosting,2.0
4928,Managed Magento shared golden Fox,Managed Hosting,2.0
4929,Magento Go Big Large,Managed Hosting,2.0
4930,Magento Excellence 3XL,Managed Hosting,2.0
4931,Magento Excellence Large Development,Managed Hosting,2.0
4932,Magento Professional XL,Managed Hosting,2.0
4933,Extra harddisks,Managed Hosting,2.0
4934,Managed Magento Dedicated Golden Jackal,Managed Hosting,2.0
4935,Managed Magento shared black Fox,Managed Hosting,2.0
4936,Magento Go Big Medium,Managed Hosting,2.0
4937,Managed Magento Dedicated Black Jackal,Managed Hosting,2.0
4938,Managed Magento quarter jackal,Managed Hosting,2.0
4939,Managed shared Orange Fox,Managed Hosting,2.0
4940,SLA 24/7,Managed Hosting,2.0
4941,Domeinregistratie .com,Domains .com,3.0
4942,Domain registration .COMPANY,Domains .com,3.0
4943,Domain registration .COM.BR,Domains .com,3.0
4944,Domain registration .COM.CY,Domains .com,3.0
4945,.com,Domains .com,3.0
4946,Domain registration .com,Domains .com,3.0
4947,Domain registration .com,Domains .com,3.0
4948,Domain registration .COMMUNITY,Domains .com,3.0
4949,Domain registration .COM.AU,Domains .com,3.0
4950,.com,Domains .com,3.0
4951,Domeinregistratie .com,Domains .com,3.0
4952,Domeinregistratie .COM,Domains .com,3.0
4953,Een DDS Domein met .com extensie,Domains .com,3.0
4954,Domain registration .COM.CO,Domains .com,3.0
4955,Backup Storage,Back-up Services,4.0
4956,BACKUP_INTRA,Back-up Services,4.0
4957,Online Backup applicatie en licentie,Back-up Services,4.0
4958,Online Backup storage (GB),Back-up Services,4.0
4959,High frequently backups - iedere uur,Back-up Services,4.0
4960,Cloud Harddrive licenties 5 t/m 24,Webhosting Services,2.0
4961,Cloud Harddrive extra user,Webhosting Services,2.0
4962,Server Back-up Online 50 GB,Webhosting Services,2.0
4963,Server Back-up Online 500 GB,Webhosting Services,2.0
4964,Server Back-up Online 1 TB,Webhosting Services,2.0
4965,USC Pro,Webhosting Services,2.0
4966,Cloud Harddrive voor Partners licenties 50 t/m 99,Webhosting Services,2.0
4967,Visio Plan 2,Webhosting Services,2.0
4968,Power BI Pro,Webhosting Services,2.0
4969,Niet gebruiken: Server Back-up Online 20 Gb,Webhosting Services,2.0
4970,Patchman,Webhosting Services,2.0
4971,Cloud Harddrive licenties 1 t/m 4,Webhosting Services,2.0
4972,Cloud Harddrive licenties 25 t/m 74,Webhosting Services,2.0
4973,Patchman,Webhosting Services,2.0
4974,Patchman,Webhosting Services,2.0
4975,Cloud Harddrive licenties 75 t/m 200,Webhosting Services,2.0
4976,Cloud Harddrive voor Partners licenties 1 t/m 49,Webhosting Services,2.0
4977,Exchange Online Extra Opslagruimte,Webhosting Services,2.0
4978,Cloud Harddrive voor Partners licenties 100 t/m 249,Webhosting Services,2.0
4979,Project Plan 3,Webhosting Services,2.0
4980,Exchange Online (Abonnement 1),Webhosting Services,2.0
4981,Patchman,Webhosting Services,2.0
4982,HA-IP,HA-IP,3.0
4983,HA-IP,HA-IP,3.0
4984,HA-IP Pro,HA-IP,3.0
4985,HA-IP Pro,HA-IP,3.0
4986,HA-IP,HA-IP,3.0
4987,HA-IP Pro,HA-IP,3.0
4988,HA-IP,HA-IP,3.0
4989,Offsite back-ups,Back-ups,2.0
4990,Weekly backups,Back-ups,2.0
4991,Weekly backups,Back-ups,2.0
4992,Weekly backups,Back-ups,2.0
4993,Offsite back-ups,Back-ups,2.0
4994,Offsite back-ups,Back-ups,2.0
4995,Wekelijkse back-ups,Back-ups,2.0
4996,Wekelijkse back-ups,Back-ups,2.0
4997,Wekelijkse back-ups,Back-ups,2.0
4998,Offsite backups,Back-ups,2.0
4999,Offsite back-ups,Back-ups,2.0
5000,Wekelijkse back-ups,Back-ups,2.0
5001,Wekelijkse back-ups,Back-ups,2.0
5002,Wekelijkse back-ups,Back-ups,2.0
5003,Wekelijkse back-ups,Back-ups,2.0
5004,Offsite backups,Back-ups,2.0
5005,Wekelijkse back-ups,Back-ups,2.0
5006,Offsite back-ups,Back-ups,2.0
5007,Offsite back-ups,Back-ups,2.0
5008,Wekelijkse back-ups,Back-ups,2.0
5009,Weekly backups,Back-ups,2.0
5010,Wekelijkse back-ups,Back-ups,2.0
5011,Wekelijkse back-ups,Back-ups,2.0
5012,Offsite backups,Back-ups,2.0
5013,Offsite back-ups,Back-ups,2.0
5014,Weekly backups,Back-ups,2.0
5015,Offsite back-ups,Back-ups,2.0
5016,Offsite back-ups,Back-ups,2.0
5017,Offsite back-ups,Back-ups,2.0
5018,Wekelijkse back-ups,Back-ups,2.0
5019,Wekelijkse back-ups,Back-ups,2.0
5020,Offsite backups,Back-ups,2.0
5021,Weekly backups,Back-ups,2.0
5022,BladeVPS PureSSD B4,VPS,2.0
5023,Cloudbox 2 + DA + Managed,VPS,2.0
5024,VPS 4CPU/16GB  + DA + Managed,VPS,2.0
5025,PerformanceVPS C2,VPS,2.0
5026,"VPS traffic overusage at â¬0,02 per GB",VPS,2.0
5027,Cloud VPS Start,VPS,2.0
5028,VPS 2CPU/8GB RAM + DA,VPS,2.0
5029,Cloudbox 2 - wrh034 + DA,VPS,2.0
5030,Cloudbox 4 - wrh054 + cPanel,VPS,2.0
5031,Cloudbox 14 + DA,VPS,2.0
5032,VPS 8CPU/32GB,VPS,2.0
5033,PerformanceVPS C8,VPS,2.0
5034,PerformanceVPS C16,VPS,2.0
5035,BladeVPS PureSSD X1,VPS,2.0
5036,1 GB SAS SAN Storage (additional),VPS,2.0
5037,Cloudbox 3 - 3520457 + DA + managed,VPS,2.0
5038,VPS 8GB/32GB RAM - WRHG-006 + Backups 3xp/d/14 dagen terug,VPS,2.0
5039,VPS 8CPU/32GB,VPS,2.0
5040,PerformanceVPS C8,VPS,2.0
5041,BladeVPS PureSSD PRO X24,VPS,2.0
5042,BladeVPS PureSSD PRO X64,VPS,2.0
5043,BladeVPS PureSSD B4,VPS,2.0
5044,VPS 2GB/1CPU,VPS,2.0
5045,VPS 4CPU/16GB RAM + DA,VPS,2.0
5046,Cloudbox 4 + Plesk onb. domeinen + Managed,VPS,2.0
5047,VPS 2CPU/8GB + DA,VPS,2.0
5048,VPS 8CPU/32GB RAM + DA,VPS,2.0
5049,PerformanceVPS C4,VPS,2.0
5050,PerformanceVPS C4,VPS,2.0
5051,VPS - Virtual Top XL,VPS,2.0
5052,BladeVPS PureSSD X1,VPS,2.0
5053,BladeVPS PureSSD PRO X24,VPS,2.0
5054,BladeVPS PureSSD X1,VPS,2.0
5055,BladeVPS PureSSD X4,VPS,2.0
5056,Medewerker BladeVPS,VPS,2.0
5057,BladeVPS PureSSD X8,VPS,2.0
5058,BladeVPS PureSSD B64,VPS,2.0
5059,VPS_6,VPS,2.0
5060,VPS 32GB/8CPUs +  Installatron,VPS,2.0
5061,BladeVPS PureSSD X8,VPS,2.0
5062,BladeVPS PureSSD PRO X16,VPS,2.0
5063,BladeVPS PureSSD B2,VPS,2.0
5064,PerformanceVPS C16,VPS,2.0
5065,BladeVPS PureSSD B8,VPS,2.0
5066,VPS 2GB/2CPU's,VPS,2.0
5067,PerformanceVPS C8,VPS,2.0
5068,PerformanceVPS C32,VPS,2.0
5069,Cloud VPS,VPS,2.0
5070,BladeVPS PureSSD X4,VPS,2.0
5071,BladeVPS PureSSD X8,VPS,2.0
5072,VPS_4,VPS,2.0
5073,VPS 1 - 1GB/1CPU - WRHG-002 + DA,VPS,2.0
5074,BladeVPS PureSSD X4,VPS,2.0
5075,"VPS-dataverkeerovergebruik Ã¡ â¬0,02 per GB",VPS,2.0
5076,BladeVPS PureSSD PRO X64,VPS,2.0
5077,VPS CLOUD - XS,VPS,2.0
5078,VPS 2CPU/8GB - wrh037 + 5 cpanel users + Kernalcare licentie,VPS,2.0
5079,VPS 2 - 2CPU/2GB,VPS,2.0
5080,VPS - Virtual Top XXL,VPS,2.0
5081,BladeVPS PureSSD B16,VPS,2.0
5082,PerformanceVPS C2,VPS,2.0
5083,BladeVPS PureSSD X1,VPS,2.0
5084,"VPS traffic overusage at Â£0,02 per GB",VPS,2.0
5085,VPS_3,VPS,2.0
5086,Cloud VPS Maximaal,VPS,2.0
5087,VPS2 - 2CPU's-2GB - 3520728 - DA lifetime,VPS,2.0
5088,VPS 8CPU/32GB  + cPanel licentie 30 domeinen,VPS,2.0
5089,VPS 2CPU/4GB RAM,VPS,2.0
5090,VPS 4CPU/16GB RAM + DA,VPS,2.0
5091,BladeVPS PureSSD PRO X16,VPS,2.0
5092,"VPS-dataverkeerovergebruik Ã¡ â¬0,02 per GB",VPS,2.0
5093,VPS 2GBRAM/2CPUs + DA,VPS,2.0
5094,VPS 8CPU/16GB RAM + 5 cpanel users,VPS,2.0
5095,8CPUs/32GB ram VPS server - wrh007,VPS,2.0
5096,PerformanceVPS C4,VPS,2.0
5097,VPS_5,VPS,2.0
5098,VPS 4CPU/16GB RAM + DA,VPS,2.0
5099,VPS 5 - 8CPU's/32GB RAM + DA,VPS,2.0
5100,PerformanceVPS C2,VPS,2.0
5101,BladeVPS PureSSD X4,VPS,2.0
5102,VPS_1,VPS,2.0
5103,BladeVPS PureSSD PRO X16,VPS,2.0
5104,BladeVPS PureSSD PRO X24,VPS,2.0
5105,BladeVPS PureSSD B32,VPS,2.0
5106,VPS_2,VPS,2.0
5107,Cloud VPS Plus,VPS,2.0
5108,VPS 32GB/8CPU  + DA,VPS,2.0
5109,VPS 2CPU/4GB RAM,VPS,2.0
5110,"Rekam EVC 50 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5111,"Fiber KPN infra Area O
Contractduur 1 jaar tot xx/xx/xxxx
EUA: WOS02
<aansluitadres>",Connectivity Services,2.0
5112,"Managed router C881G-4G-GA-K9
Fix hardware replacement 4 uur
Contractduur 3 jaar tot xx/xx/xxxx
Serienummer:
*LET OP: Alleen t.b.v. PPG*",Connectivity Services,2.0
5113,"Fiber Access SPIN Boxtel
Economy 100 Mbit/s
100 Mbit/s Internet + Telefonie SIP 2
abonnement",Connectivity Services,2.0
5114,"Fiber Glasvezel Cranendonck Max 20 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5115,"Fiber Access GVE Basic 10 Mbit/s
Contractduur x tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,2.0
5116,"Extra Data verbinding GVE 3 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5117,"Fiber Access Zakelijk Alles-in-een
De Copenvezel 50 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,2.0
5118,"<Glasvezel> EVC 5 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5119,"Fiber Access Lite 100 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5120,"KPN FTTH 500 Mbit/s Silver
Contractnummer:
<aansluitadres>",Connectivity Services,2.0
5121,"KPN FTTH 200 Mbit/s Silver
Contractnummer:
<aansluitadres>",Connectivity Services,2.0
5122,"4G 100 Gbyte/maand - Plus
Best Effort - FUP
SIM Kaart:
Telefoonnummer: 097-",Connectivity Services,2.0
5123,"Fiber Access EuroFiber Business 100 Mbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5124,"DELTA Fiber EVC 100 Mbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5125,/27 IPv4 IP Space (per maand),Connectivity Services,2.0
5126,Internet 200Mbit/s 1:5 (per maand),Connectivity Services,2.0
5127,Extra EVC 100 Mbit/s symmetrisch 1:5 (per maand),Connectivity Services,2.0
5128,Breedband Arnhem Internet-Only (per maand),Connectivity Services,2.0
5129,Internet Uplink 100 Mbit/s 1:5 (per maand),Connectivity Services,2.0
5130,Internet 100Mbit/s symmetrisch 1:5 (per maand),Connectivity Services,2.0
5131,"Fiber Care Gold op basis van <glasvezel>
Incl. Managed Router Cisco 1921 (Lifecycle)
Serienummer:
**LET OP: OUD ARTIKEL**",Connectivity Services,2.0
5132,"Fiber Access BRE Lite 500 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5133,"Fiber Access EuroFiber Basic 10 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5134,"Huur Router bij Alles-in-een pakket
Contractduur 1 jaar tot <xx/xx/xxxx>
Serienummer:
MAC adres:",Connectivity Services,2.0
5135,"<Glasvezel> EVC 10 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5136,"Fiber Access Enterprise 1000 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Connectivity Services,2.0
5137,"Tele2 EVC 100 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5138,ADSL / VDSL tot 30 Mbit/s - 3 Mbit/s,Connectivity Services,2.0
5139,100 Mbit/s symmetrisch 1:5 (per maand),Connectivity Services,2.0
5140,Internet Uplink 100Mbit/s 1:5 Redundant (per maand),Connectivity Services,2.0
5141,IPv6 IP Space (per maand),Connectivity Services,2.0
5142,CloudConnect koppeling 100 Mbit/s 1:1 redundant (per maand),Connectivity Services,2.0
5143,"Infrastructuur via Smart Glasnet
Contractnummer:
<aansluitadres>",Connectivity Services,2.0
5144,"Infrastructuur Smart Glasnet 1 Gbit/s
<aansluitadres>",Connectivity Services,2.0
5145,"Rekam EVC 5 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5146,"Fiber Access Centric Enterprise 1000 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Connectivity Services,2.0
5147,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,2.0
5148,"Fiber Access EuroFiber Lite 100 Mbit/s
Contractduur <xx> jaar tot <xx/xx/xxxx>
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5149,"4G Back-up
Best Effort
*LET OP: Alleen t.b.v. PPG*",Connectivity Services,2.0
5150,"Fiber KPN Silver VLAN 5 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
EVC: WOS05
<aansluitadres>",Connectivity Services,2.0
5151,"Managed router C881G-4G-GA-K9
FttX + 4G - Gold - Incl. Lifecycle
Contractduur 3 jaar tot xx/xx/xxxx
Serienummer:",Connectivity Services,2.0
5152,"GVE Silver EVC 5 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5153,"GVE Silver EVC 500 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5154,"KPN FTTH 50 Mbit/s Silver
Contractnummer:
<aansluitadres>",Connectivity Services,2.0
5155,"Basic (xDSL/FttX) tot 20 Mbit/s Silver
<aansluitadres>",Connectivity Services,2.0
5156,"4G Onbeperkt dataverkeer - Max
Best Effort
SIM Kaart:
Telefoonnummer: 097-",Connectivity Services,2.0
5157,"Infrastructuur via Breedband Regio Eindhoven
(BRE)
<aansluitadres>",Connectivity Services,2.0
5158,"Infrastructuur Cranendonck x Gbit/s
<aansluitadres>",Connectivity Services,2.0
5159,Internet Access 500Mbit/s 1:5 (per maand),Connectivity Services,2.0
5160,/28 IPv4 IP Space (per maand),Connectivity Services,2.0
5161,Internet 100Mbit/s 1:10 via NDIX (per maand),Connectivity Services,2.0
5162,"Fiber Access Centric Enterprise 500 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Connectivity Services,2.0
5163,"Fiber Access EuroFiber Basic 50 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5164,"Fiber Access EuroFiber Basic 200 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5165,"Fiber Access EuroFiber Max 100 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Connectivity Services,2.0
5166,Fiber Access ParkNed Max 50 Mbit/s,Connectivity Services,2.0
5167,"Rekam EVC 100 Mbit/s
<aansluitadres>",Connectivity Services,2.0
5168,Fiber Access MEC 4 Mbit/s Max,Connectivity Services,2.0
5169,"Fiber Access SPIN Boxtel Basic 100 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,2.0
5170,"Fiber Access GVE Basic 100 Mbit/s
Contractduur x tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,2.0
